episode,step,ego_speed,ttc_left,ttc_center,ttc_right,action,reward,done,truncated,crashed,trip_time
1,0,25.0,10.0,6.0,10.0,1.0,0.0,False,False,False,0.0
1,1,25.0,10.0,3.0,10.0,1.0,0.8333333333333334,False,False,False,1.0
1,2,25.0,2.0,10.0,10.0,1.0,0.8333333333333334,False,False,False,2.0
1,3,25.0,1.0,10.0,8.0,1.0,0.8333333333333334,False,False,False,3.0
1,4,25.0,1.0,10.0,7.0,1.0,0.8333333333333334,False,False,False,4.0
1,5,25.0,1.0,9.0,6.0,1.0,0.8333333333333334,False,False,False,5.0
1,6,25.0,10.0,8.0,5.0,1.0,0.8333333333333334,False,False,False,6.0
1,7,25.0,9.0,7.0,4.0,1.0,0.8333333333333334,False,False,False,7.0
1,8,25.0,8.0,6.0,3.0,1.0,0.8333333333333334,False,False,False,8.0
1,9,25.0,8.0,5.0,2.0,1.0,0.8333333333333334,False,False,False,9.0
1,10,25.0,7.0,4.0,1.0,1.0,0.8333333333333334,False,False,False,10.0
1,11,25.0,6.0,3.0,1.0,1.0,0.8333333333333334,False,False,False,11.0
1,12,25.0,5.0,2.0,1.0,4.0,0.8333333333333334,False,False,False,12.0
1,13,21.0,10.0,10.0,6.0,1.0,0.7175582990397805,False,False,False,13.0
1,14,20.0,10.0,10.0,5.0,1.0,0.7023122039887778,False,False,False,14.0
1,15,20.0,10.0,10.0,4.0,1.0,0.7003044877680695,False,False,False,15.0
1,16,20.0,10.0,10.0,3.0,1.0,0.700040097154643,False,False,False,16.0
1,17,20.0,10.0,10.0,2.0,1.0,0.700005280283739,False,False,False,17.0
1,18,20.0,10.0,10.0,1.0,1.0,0.7000006953460067,False,False,False,18.0
1,19,20.0,10.0,10.0,6.0,1.0,0.7000000915681985,False,False,False,19.0
1,20,20.0,10.0,10.0,5.0,1.0,0.7000000120583635,False,False,False,20.0
1,21,20.0,10.0,10.0,4.0,1.0,0.7000000015879326,False,False,False,21.0
1,22,20.0,10.0,10.0,3.0,1.0,0.7000000002091104,False,False,False,22.0
1,23,20.0,10.0,10.0,2.0,1.0,0.7000000000275372,False,False,False,23.0
1,24,20.0,10.0,10.0,1.0,1.0,0.7000000000036263,False,False,False,24.0
1,25,20.0,10.0,10.0,10.0,1.0,0.7000000000004776,False,False,False,25.0
1,26,20.0,10.0,10.0,10.0,1.0,0.7000000000000629,False,False,False,26.0
1,27,20.0,10.0,10.0,10.0,1.0,0.7000000000000082,False,False,False,27.0
1,28,20.0,10.0,10.0,10.0,1.0,0.7000000000000011,False,False,False,28.0
1,29,20.0,10.0,10.0,10.0,1.0,0.7000000000000001,False,False,False,29.0
1,30,20.0,10.0,10.0,10.0,,0.7000000000000001,False,True,False,30.0
2,0,25.0,10.0,10.0,1.0,1.0,0.0,False,False,False,0.0
2,1,25.0,5.0,9.0,1.0,1.0,0.8666666666666667,False,False,False,1.0
2,2,25.0,4.0,7.0,1.0,1.0,0.8666666666666667,False,False,False,2.0
2,3,25.0,4.0,6.0,1.0,1.0,0.8666666666666667,False,False,False,3.0
2,4,25.0,3.0,6.0,1.0,1.0,0.8666666666666667,False,False,False,4.0
2,5,25.0,2.0,5.0,1.0,1.0,0.8666666666666667,False,False,False,5.0
2,6,25.0,1.0,4.0,1.0,1.0,0.8666666666666667,False,False,False,6.0
2,7,25.0,2.0,3.0,1.0,1.0,0.8666666666666667,False,False,False,7.0
2,8,25.0,1.0,2.0,1.0,4.0,0.8666666666666667,False,False,False,8.0
2,9,21.0,3.0,10.0,1.0,1.0,0.750891632373114,False,False,False,9.0
2,10,20.0,3.0,10.0,1.0,1.0,0.735645537322111,False,False,False,10.0
2,11,20.0,2.0,10.0,1.0,1.0,0.7336378211014029,False,False,False,11.0
2,12,20.0,1.0,10.0,1.0,1.0,0.7333734304879762,False,False,False,12.0
2,13,20.0,7.0,10.0,1.0,1.0,0.7333386136170722,False,False,False,13.0
2,14,20.0,5.0,10.0,1.0,1.0,0.73333402867934,False,False,False,14.0
2,15,20.0,4.0,10.0,1.0,1.0,0.7333334249015317,False,False,False,15.0
2,16,20.0,3.0,10.0,1.0,1.0,0.7333333453916969,False,False,False,16.0
2,17,20.0,2.0,10.0,1.0,1.0,0.733333334921266,False,False,False,17.0
2,18,20.0,1.0,10.0,1.0,1.0,0.7333333335424438,False,False,False,18.0
2,19,20.0,10.0,10.0,1.0,1.0,0.7333333333608705,False,False,False,19.0
2,20,20.0,10.0,10.0,1.0,1.0,0.7333333333369597,False,False,False,20.0
2,21,20.0,10.0,10.0,1.0,1.0,0.7333333333338109,False,False,False,21.0
2,22,20.0,10.0,10.0,1.0,1.0,0.7333333333333963,False,False,False,22.0
2,23,20.0,10.0,10.0,1.0,1.0,0.7333333333333415,False,False,False,23.0
2,24,20.0,10.0,10.0,1.0,1.0,0.7333333333333344,False,False,False,24.0
2,25,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,25.0
2,26,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,26.0
2,27,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,27.0
2,28,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,28.0
2,29,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,29.0
2,30,20.0,10.0,10.0,1.0,,0.7333333333333334,False,True,False,30.0
3,0,25.0,10.0,10.0,1.0,1.0,0.0,False,False,False,0.0
3,1,25.0,3.0,10.0,1.0,1.0,0.8666666666666667,False,False,False,1.0
3,2,25.0,2.0,10.0,1.0,1.0,0.8666666666666667,False,False,False,2.0
3,3,25.0,1.0,10.0,1.0,1.0,0.8666666666666667,False,False,False,3.0
3,4,25.0,1.0,10.0,1.0,1.0,0.8666666666666667,False,False,False,4.0
3,5,25.0,5.0,10.0,1.0,1.0,0.8666666666666667,False,False,False,5.0
3,6,25.0,5.0,9.0,1.0,1.0,0.8666666666666667,False,False,False,6.0
3,7,25.0,4.0,8.0,1.0,1.0,0.8666666666666667,False,False,False,7.0
3,8,25.0,3.0,7.0,1.0,1.0,0.8666666666666667,False,False,False,8.0
3,9,25.0,2.0,6.0,1.0,1.0,0.8666666666666667,False,False,False,9.0
3,10,25.0,1.0,5.0,1.0,1.0,0.8666666666666667,False,False,False,10.0
3,11,25.0,1.0,4.0,1.0,1.0,0.8666666666666667,False,False,False,11.0
3,12,25.0,1.0,3.0,1.0,1.0,0.8666666666666667,False,False,False,12.0
3,13,25.0,10.0,2.0,1.0,4.0,0.8666666666666667,False,False,False,13.0
3,14,21.0,10.0,8.0,1.0,1.0,0.750891632373114,False,False,False,14.0
3,15,20.0,10.0,6.0,1.0,1.0,0.735645537322111,False,False,False,15.0
3,16,20.0,10.0,5.0,1.0,1.0,0.7336378211014029,False,False,False,16.0
3,17,20.0,10.0,4.0,1.0,1.0,0.7333734304879762,False,False,False,17.0
3,18,20.0,10.0,3.0,1.0,1.0,0.7333386136170722,False,False,False,18.0
3,19,20.0,10.0,3.0,1.0,1.0,0.73333402867934,False,False,False,19.0
3,20,20.0,10.0,2.0,1.0,4.0,0.7333334249015317,False,False,False,20.0
3,21,20.0,10.0,1.0,1.0,4.0,0.7333333453916969,False,False,False,21.0
3,22,8.0,10.0,1.0,1.0,,0.06666666666666665,True,False,True,22.0
4,0,25.0,10.0,10.0,1.0,1.0,0.0,False,False,False,0.0
4,1,25.0,10.0,9.0,1.0,1.0,0.8666666666666667,False,False,False,1.0
4,2,25.0,10.0,6.0,1.0,1.0,0.8666666666666667,False,False,False,2.0
4,3,25.0,9.0,5.0,1.0,1.0,0.8666666666666667,False,False,False,3.0
4,4,25.0,8.0,3.0,1.0,1.0,0.8666666666666667,False,False,False,4.0
4,5,25.0,7.0,2.0,1.0,4.0,0.8666666666666667,False,False,False,5.0
4,6,21.0,10.0,10.0,1.0,1.0,0.750891632373114,False,False,False,6.0
4,7,20.0,10.0,10.0,1.0,1.0,0.735645537322111,False,False,False,7.0
4,8,20.0,10.0,10.0,1.0,1.0,0.7336378211014029,False,False,False,8.0
4,9,20.0,10.0,10.0,1.0,1.0,0.7333734304879762,False,False,False,9.0
4,10,20.0,10.0,10.0,1.0,1.0,0.7333386136170722,False,False,False,10.0
4,11,20.0,10.0,10.0,1.0,1.0,0.73333402867934,False,False,False,11.0
4,12,20.0,10.0,10.0,1.0,1.0,0.7333334249015317,False,False,False,12.0
4,13,20.0,10.0,10.0,1.0,1.0,0.7333333453916969,False,False,False,13.0
4,14,20.0,10.0,10.0,1.0,1.0,0.733333334921266,False,False,False,14.0
4,15,20.0,10.0,10.0,1.0,1.0,0.7333333335424438,False,False,False,15.0
4,16,20.0,10.0,10.0,1.0,1.0,0.7333333333608705,False,False,False,16.0
4,17,20.0,10.0,10.0,1.0,1.0,0.7333333333369597,False,False,False,17.0
4,18,20.0,10.0,10.0,1.0,1.0,0.7333333333338109,False,False,False,18.0
4,19,20.0,10.0,10.0,1.0,1.0,0.7333333333333963,False,False,False,19.0
4,20,20.0,10.0,10.0,1.0,1.0,0.7333333333333415,False,False,False,20.0
4,21,20.0,10.0,10.0,1.0,1.0,0.7333333333333344,False,False,False,21.0
4,22,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,22.0
4,23,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,23.0
4,24,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,24.0
4,25,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,25.0
4,26,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,26.0
4,27,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,27.0
4,28,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,28.0
4,29,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,29.0
4,30,20.0,10.0,10.0,1.0,,0.7333333333333334,False,True,False,30.0
5,0,25.0,10.0,8.0,1.0,1.0,0.0,False,False,False,0.0
5,1,25.0,10.0,6.0,1.0,1.0,0.8666666666666667,False,False,False,1.0
5,2,25.0,10.0,5.0,1.0,1.0,0.8666666666666667,False,False,False,2.0
5,3,25.0,9.0,3.0,1.0,1.0,0.8666666666666667,False,False,False,3.0
5,4,25.0,8.0,2.0,1.0,4.0,0.8666666666666667,False,False,False,4.0
5,5,21.0,10.0,10.0,1.0,1.0,0.750891632373114,False,False,False,5.0
5,6,20.0,10.0,10.0,1.0,1.0,0.735645537322111,False,False,False,6.0
5,7,20.0,10.0,10.0,1.0,1.0,0.7336378211014029,False,False,False,7.0
5,8,20.0,10.0,10.0,1.0,1.0,0.7333734304879762,False,False,False,8.0
5,9,20.0,10.0,10.0,1.0,1.0,0.7333386136170722,False,False,False,9.0
5,10,20.0,10.0,10.0,1.0,1.0,0.73333402867934,False,False,False,10.0
5,11,20.0,10.0,10.0,1.0,1.0,0.7333334249015317,False,False,False,11.0
5,12,20.0,10.0,10.0,1.0,1.0,0.7333333453916969,False,False,False,12.0
5,13,20.0,10.0,10.0,1.0,1.0,0.733333334921266,False,False,False,13.0
5,14,20.0,10.0,10.0,1.0,1.0,0.7333333335424438,False,False,False,14.0
5,15,20.0,10.0,10.0,1.0,1.0,0.7333333333608705,False,False,False,15.0
5,16,20.0,10.0,10.0,1.0,1.0,0.7333333333369597,False,False,False,16.0
5,17,20.0,10.0,10.0,1.0,1.0,0.7333333333338109,False,False,False,17.0
5,18,20.0,10.0,10.0,1.0,1.0,0.7333333333333963,False,False,False,18.0
5,19,20.0,10.0,10.0,1.0,1.0,0.7333333333333415,False,False,False,19.0
5,20,20.0,10.0,10.0,1.0,1.0,0.7333333333333344,False,False,False,20.0
5,21,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,21.0
5,22,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,22.0
5,23,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,23.0
5,24,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,24.0
5,25,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,25.0
5,26,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,26.0
5,27,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,27.0
5,28,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,28.0
5,29,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,29.0
5,30,20.0,10.0,10.0,1.0,,0.7333333333333334,False,True,False,30.0
6,0,25.0,10.0,7.0,10.0,1.0,0.0,False,False,False,0.0
6,1,25.0,10.0,10.0,3.0,1.0,0.8333333333333334,False,False,False,1.0
6,2,25.0,9.0,10.0,2.0,1.0,0.8333333333333334,False,False,False,2.0
6,3,25.0,8.0,10.0,1.0,1.0,0.8333333333333334,False,False,False,3.0
6,4,25.0,6.0,10.0,1.0,1.0,0.8333333333333334,False,False,False,4.0
6,5,25.0,5.0,9.0,1.0,1.0,0.8333333333333334,False,False,False,5.0
6,6,25.0,4.0,8.0,10.0,1.0,0.8333333333333334,False,False,False,6.0
6,7,25.0,3.0,7.0,10.0,1.0,0.8333333333333334,False,False,False,7.0
6,8,25.0,2.0,6.0,10.0,1.0,0.8333333333333334,False,False,False,8.0
6,9,25.0,1.0,5.0,10.0,1.0,0.8333333333333334,False,False,False,9.0
6,10,25.0,1.0,4.0,10.0,1.0,0.8333333333333334,False,False,False,10.0
6,11,25.0,1.0,3.0,9.0,1.0,0.8333333333333334,False,False,False,11.0
6,12,25.0,7.0,2.0,8.0,1.0,0.8333333333333334,False,False,False,12.0
6,13,25.0,6.0,1.0,7.0,2.0,0.8333333333333334,False,False,False,13.0
6,14,25.0,1.0,6.0,1.0,1.0,0.8660447183419508,False,False,False,14.0
6,15,25.0,1.0,5.0,1.0,1.0,0.8666658918962077,False,False,False,15.0
6,16,25.0,10.0,5.0,1.0,1.0,0.8666666658870362,False,False,False,16.0
6,17,25.0,10.0,4.0,1.0,1.0,0.8666666666659024,False,False,False,17.0
6,18,25.0,10.0,3.0,1.0,1.0,0.8666666666666659,False,False,False,18.0
6,19,25.0,10.0,2.0,1.0,4.0,0.8666666666666667,False,False,False,19.0
6,20,21.0,10.0,10.0,1.0,1.0,0.750891632373114,False,False,False,20.0
6,21,20.0,10.0,10.0,1.0,1.0,0.735645537322111,False,False,False,21.0
6,22,20.0,10.0,10.0,1.0,1.0,0.7336378211014029,False,False,False,22.0
6,23,20.0,10.0,10.0,1.0,1.0,0.7333734304879762,False,False,False,23.0
6,24,20.0,10.0,10.0,1.0,1.0,0.7333386136170722,False,False,False,24.0
6,25,20.0,10.0,10.0,1.0,1.0,0.73333402867934,False,False,False,25.0
6,26,20.0,10.0,10.0,1.0,1.0,0.7333334249015317,False,False,False,26.0
6,27,20.0,10.0,10.0,1.0,1.0,0.7333333453916969,False,False,False,27.0
6,28,20.0,10.0,10.0,1.0,1.0,0.733333334921266,False,False,False,28.0
6,29,20.0,10.0,10.0,1.0,1.0,0.7333333335424438,False,False,False,29.0
6,30,20.0,10.0,10.0,1.0,,0.7333333333608705,False,True,False,30.0
7,0,25.0,10.0,10.0,1.0,1.0,0.0,False,False,False,0.0
7,1,25.0,8.0,9.0,1.0,1.0,0.8666666666666667,False,False,False,1.0
7,2,25.0,6.0,7.0,1.0,1.0,0.8666666666666667,False,False,False,2.0
7,3,25.0,5.0,5.0,1.0,1.0,0.8666666666666667,False,False,False,3.0
7,4,25.0,4.0,4.0,1.0,1.0,0.8666666666666667,False,False,False,4.0
7,5,25.0,3.0,4.0,1.0,1.0,0.8666666666666667,False,False,False,5.0
7,6,25.0,2.0,3.0,1.0,1.0,0.8666666666666667,False,False,False,6.0
7,7,25.0,1.0,2.0,1.0,4.0,0.8666666666666667,False,False,False,7.0
7,8,21.0,1.0,2.0,1.0,4.0,0.750891632373114,False,False,False,8.0
7,9,20.0,10.0,1.0,1.0,4.0,0.735645537322111,False,False,False,9.0
7,10,16.0,10.0,1.0,1.0,,0.06666666666666665,True,False,True,10.0
8,0,25.0,10.0,10.0,1.0,1.0,0.0,False,False,False,0.0
8,1,25.0,2.0,10.0,1.0,1.0,0.8666666666666667,False,False,False,1.0
8,2,25.0,1.0,10.0,1.0,1.0,0.8666666666666667,False,False,False,2.0
8,3,25.0,1.0,10.0,1.0,1.0,0.8666666666666667,False,False,False,3.0
8,4,25.0,1.0,10.0,1.0,1.0,0.8666666666666667,False,False,False,4.0
8,5,25.0,8.0,10.0,1.0,1.0,0.8666666666666667,False,False,False,5.0
8,6,25.0,8.0,10.0,1.0,1.0,0.8666666666666667,False,False,False,6.0
8,7,25.0,7.0,9.0,1.0,1.0,0.8666666666666667,False,False,False,7.0
8,8,25.0,7.0,8.0,1.0,1.0,0.8666666666666667,False,False,False,8.0
8,9,25.0,6.0,7.0,1.0,1.0,0.8666666666666667,False,False,False,9.0
8,10,25.0,5.0,6.0,1.0,1.0,0.8666666666666667,False,False,False,10.0
8,11,25.0,4.0,5.0,1.0,1.0,0.8666666666666667,False,False,False,11.0
8,12,25.0,3.0,4.0,1.0,1.0,0.8666666666666667,False,False,False,12.0
8,13,25.0,2.0,3.0,1.0,1.0,0.8666666666666667,False,False,False,13.0
8,14,25.0,1.0,2.0,1.0,4.0,0.8666666666666667,False,False,False,14.0
8,15,21.0,10.0,10.0,1.0,1.0,0.750891632373114,False,False,False,15.0
8,16,20.0,10.0,10.0,1.0,1.0,0.735645537322111,False,False,False,16.0
8,17,20.0,10.0,10.0,1.0,1.0,0.7336378211014029,False,False,False,17.0
8,18,20.0,10.0,10.0,1.0,1.0,0.7333734304879762,False,False,False,18.0
8,19,20.0,10.0,10.0,1.0,1.0,0.7333386136170722,False,False,False,19.0
8,20,20.0,10.0,10.0,1.0,1.0,0.73333402867934,False,False,False,20.0
8,21,20.0,10.0,10.0,1.0,1.0,0.7333334249015317,False,False,False,21.0
8,22,20.0,10.0,10.0,1.0,1.0,0.7333333453916969,False,False,False,22.0
8,23,20.0,10.0,10.0,1.0,1.0,0.733333334921266,False,False,False,23.0
8,24,20.0,10.0,10.0,1.0,1.0,0.7333333335424438,False,False,False,24.0
8,25,20.0,10.0,10.0,1.0,1.0,0.7333333333608705,False,False,False,25.0
8,26,20.0,10.0,10.0,1.0,1.0,0.7333333333369597,False,False,False,26.0
8,27,20.0,10.0,10.0,1.0,1.0,0.7333333333338109,False,False,False,27.0
8,28,20.0,10.0,10.0,1.0,1.0,0.7333333333333963,False,False,False,28.0
8,29,20.0,10.0,10.0,1.0,1.0,0.7333333333333415,False,False,False,29.0
8,30,20.0,10.0,10.0,1.0,,0.7333333333333344,False,True,False,30.0
9,0,25.0,10.0,10.0,10.0,1.0,0.0,False,False,False,0.0
9,1,25.0,10.0,10.0,3.0,1.0,0.8333333333333334,False,False,False,1.0
9,2,25.0,10.0,10.0,1.0,1.0,0.8333333333333334,False,False,False,2.0
9,3,25.0,10.0,10.0,1.0,1.0,0.8333333333333334,False,False,False,3.0
9,4,25.0,10.0,10.0,5.0,1.0,0.8333333333333334,False,False,False,4.0
9,5,25.0,10.0,10.0,4.0,1.0,0.8333333333333334,False,False,False,5.0
9,6,25.0,10.0,9.0,3.0,1.0,0.8333333333333334,False,False,False,6.0
9,7,25.0,10.0,9.0,2.0,1.0,0.8333333333333334,False,False,False,7.0
9,8,25.0,10.0,8.0,1.0,1.0,0.8333333333333334,False,False,False,8.0
9,9,25.0,10.0,7.0,1.0,1.0,0.8333333333333334,False,False,False,9.0
9,10,25.0,10.0,6.0,5.0,1.0,0.8333333333333334,False,False,False,10.0
9,11,25.0,10.0,5.0,5.0,1.0,0.8333333333333334,False,False,False,11.0
9,12,25.0,10.0,4.0,4.0,1.0,0.8333333333333334,False,False,False,12.0
9,13,25.0,10.0,3.0,3.0,1.0,0.8333333333333334,False,False,False,13.0
9,14,25.0,10.0,2.0,2.0,4.0,0.8333333333333334,False,False,False,14.0
9,15,21.0,10.0,10.0,2.0,1.0,0.7175582990397805,False,False,False,15.0
9,16,20.0,10.0,10.0,1.0,1.0,0.7023122039887778,False,False,False,16.0
9,17,20.0,10.0,10.0,4.0,1.0,0.7003044877680695,False,False,False,17.0
9,18,20.0,10.0,10.0,3.0,1.0,0.700040097154643,False,False,False,18.0
9,19,20.0,10.0,10.0,2.0,1.0,0.700005280283739,False,False,False,19.0
9,20,20.0,10.0,10.0,1.0,1.0,0.7000006953460067,False,False,False,20.0
9,21,20.0,10.0,10.0,5.0,1.0,0.7000000915681985,False,False,False,21.0
9,22,20.0,10.0,10.0,4.0,1.0,0.7000000120583635,False,False,False,22.0
9,23,20.0,10.0,10.0,4.0,1.0,0.7000000015879326,False,False,False,23.0
9,24,20.0,10.0,10.0,3.0,1.0,0.7000000002091104,False,False,False,24.0
9,25,20.0,10.0,10.0,3.0,1.0,0.7000000000275372,False,False,False,25.0
9,26,20.0,10.0,10.0,2.0,1.0,0.7000000000036263,False,False,False,26.0
9,27,20.0,10.0,10.0,1.0,1.0,0.7000000000004776,False,False,False,27.0
9,28,20.0,10.0,10.0,10.0,1.0,0.7000000000000629,False,False,False,28.0
9,29,20.0,10.0,10.0,10.0,1.0,0.7000000000000082,False,False,False,29.0
9,30,20.0,10.0,10.0,10.0,,0.7000000000000011,False,True,False,30.0
10,0,25.0,10.0,10.0,1.0,1.0,0.0,False,False,False,0.0
10,1,25.0,10.0,7.0,1.0,1.0,0.8666666666666667,False,False,False,1.0
10,2,25.0,6.0,5.0,1.0,1.0,0.8666666666666667,False,False,False,2.0
10,3,25.0,5.0,4.0,1.0,1.0,0.8666666666666667,False,False,False,3.0
10,4,25.0,5.0,3.0,1.0,1.0,0.8666666666666667,False,False,False,4.0
10,5,25.0,4.0,2.0,1.0,4.0,0.8666666666666667,False,False,False,5.0
10,6,21.0,10.0,10.0,1.0,1.0,0.750891632373114,False,False,False,6.0
10,7,20.0,10.0,10.0,1.0,1.0,0.735645537322111,False,False,False,7.0
10,8,20.0,10.0,10.0,1.0,1.0,0.7336378211014029,False,False,False,8.0
10,9,20.0,10.0,10.0,1.0,1.0,0.7333734304879762,False,False,False,9.0
10,10,20.0,10.0,10.0,1.0,1.0,0.7333386136170722,False,False,False,10.0
10,11,20.0,10.0,10.0,1.0,1.0,0.73333402867934,False,False,False,11.0
10,12,20.0,10.0,10.0,1.0,1.0,0.7333334249015317,False,False,False,12.0
10,13,20.0,10.0,10.0,1.0,1.0,0.7333333453916969,False,False,False,13.0
10,14,20.0,10.0,10.0,1.0,1.0,0.733333334921266,False,False,False,14.0
10,15,20.0,10.0,10.0,1.0,1.0,0.7333333335424438,False,False,False,15.0
10,16,20.0,9.0,10.0,1.0,1.0,0.7333333333608705,False,False,False,16.0
10,17,20.0,8.0,10.0,1.0,1.0,0.7333333333369597,False,False,False,17.0
10,18,20.0,10.0,10.0,1.0,1.0,0.7333333333338109,False,False,False,18.0
10,19,20.0,10.0,10.0,1.0,1.0,0.7333333333333963,False,False,False,19.0
10,20,20.0,10.0,10.0,1.0,1.0,0.7333333333333415,False,False,False,20.0
10,21,20.0,10.0,10.0,1.0,1.0,0.7333333333333344,False,False,False,21.0
10,22,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,22.0
10,23,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,23.0
10,24,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,24.0
10,25,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,25.0
10,26,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,26.0
10,27,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,27.0
10,28,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,28.0
10,29,20.0,10.0,10.0,1.0,1.0,0.7333333333333334,False,False,False,29.0
10,30,20.0,10.0,10.0,1.0,,0.7333333333333334,False,True,False,30.0
11,0,25.0,1.0,8.0,10.0,1.0,0.0,False,False,False,0.0
11,1,25.0,1.0,7.0,6.0,1.0,0.7999999999999999,False,False,False,1.0
11,2,25.0,1.0,5.0,4.0,1.0,0.7999999999999999,False,False,False,2.0
11,3,25.0,1.0,3.0,3.0,1.0,0.7999999999999999,False,False,False,3.0
11,4,25.0,1.0,2.0,2.0,4.0,0.7999999999999999,False,False,False,4.0
11,5,21.0,1.0,10.0,3.0,1.0,0.6842249657064472,False,False,False,5.0
11,6,20.0,1.0,10.0,2.0,1.0,0.6689788706554444,False,False,False,6.0
11,7,20.0,1.0,10.0,1.0,1.0,0.6669711544347362,False,False,False,7.0
11,8,20.0,1.0,10.0,3.0,1.0,0.6667067638213097,False,False,False,8.0
11,9,20.0,1.0,10.0,3.0,1.0,0.6666719469504057,False,False,False,9.0
11,10,20.0,1.0,10.0,2.0,1.0,0.6666673620126735,False,False,False,10.0
11,11,20.0,1.0,10.0,1.0,1.0,0.6666667582348652,False,False,False,11.0
11,12,20.0,1.0,10.0,4.0,1.0,0.6666666787250302,False,False,False,12.0
